Kejadian,KELURAHAN,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,SUNTER HULU,PULO GADUNG
1137,1,kampung tengah,1,9.5,1,24.5,1,93.5,1,105,90,330
1138,1,kampung melayu,1,47.0,1,103.0,0,182.0,2,175,260,500
1139,1,pondok kelapa,1,2.5,1,128.0,0,209.0,1,125,130,690
1140,1,ciracas,0,0.0,0,2.1777072873867938,0,23.306624372432076,0,87,102,330
1141,1,pisangan baru,1,39.8,1,26.3,1,101.8,2,115,200,735
1142,1,duren sawit,0,0.0,0,1.3251063322561638,0,1.3251063322561638,0,76,90,330
1143,1,cipayung,0,0.0,0,0.0,0,83.0,0,90,140,330
1144,1,kampung tengah,1,31.0,0,72.0,0,157.0,2,125,150,750
1145,1,pulo gadung,1,9.5,1,24.5,1,93.5,1,105,90,330
1146,1,jatinegara,1,31.0,0,72.0,0,157.0,2,125,150,750
1147,1,kebon pala,1,2.0,0,11.0,0,91.0,1,120,80,330
1148,1,kampung melayu,0,0.0,0,4.6684591187993725,0,24.801075471279624,0,89,104,330
1149,1,cakung timur,1,66.0,1,74.0,0,85.0,3,170,300,580
1150,1,gedong,0,0.0,0,0.0,0,20.0,0,80,60,330
1151,1,dukuh,0,0.0,0,9.0,0,137.0,0,90,80,330
1152,1,makasar,0,0.0,0,40.63409219110388,0,46.268184382207764,0,99,87,330
1153,1,cipinang muara,1,50.0,1,26.0,0,53.0,0,165,230,660
1154,1,jatinegara,1,31.0,0,72.0,0,157.0,2,125,150,750
1155,1,cawang,1,66.0,1,74.0,0,85.0,3,170,300,580
1156,1,kayu manis,0,0.0,0,0.0,0,83.0,0,90,140,330
1157,1,kebon pala,1,2.0,0,11.0,0,91.0,1,120,80,330
1158,1,cipinang muara,1,8.5,1,38.5,0,61.0,1,135,139,420
1159,1,jatinegara,1,2.0,0,11.0,0,91.0,1,120,80,330
1160,1,kebon manggis,1,2.0,0,0.0,0,136.5,1,100,100,330
1161,1,cililitan,0,0.0,0,9.0,0,137.0,0,90,80,330
1162,1,dukuh,1,39.8,1,26.3,1,101.8,2,115,200,735
1163,1,bambu apus,0,0.0,0,9.0,0,137.0,0,90,80,330
1164,1,cakung timur,0,0.0,0,0.0,0,0.0,0,160,250,450
1165,1,kampung melayu,1,2.5,1,128.0,0,209.0,1,125,130,690
1166,1,cipinang,1,31.0,0,72.0,0,157.0,2,125,150,750
1167,1,pekayon,1,2.5,1,128.0,0,209.0,1,125,130,690
1168,1,cawang,1,2.5,1,128.0,0,209.0,1,125,130,690
1169,1,rawa terate,1,31.0,0,72.0,0,157.0,2,125,150,750
1170,1,kampung melayu,1,9.5,1,24.5,1,93.5,1,105,90,330
1171,1,cakung timur,0,0.0,0,2.0,0,2.0,0,75,90,330
1172,1,kramatjati,1,2.0,0,11.0,0,91.0,1,120,80,330
1173,1,balekambang,0,0.0,0,9.0,0,137.0,0,90,80,330
1174,1,bidara cina,0,0.0,0,0.0,0,20.0,0,80,60,330
1175,1,ciracas,1,39.8,1,26.3,1,101.8,2,115,200,735
1176,1,kayu putih,1,31.0,0,72.0,0,157.0,2,125,150,750
1177,1,cililitan,1,2.5,1,128.0,0,209.0,1,125,130,690
1178,1,gedong,1,15.307460571778835,0,8.708741551095464,0,11.604370775547732,1,101,87,420
1179,1,pinangranti,1,2.5,1,128.0,0,209.0,1,125,130,690
1180,1,ciracas,1,5.0,0,6.5,0,10.5,1,105,110,420
1181,1,rambutan,1,9.5,1,24.5,1,93.5,1,105,90,330
1182,1,kebon pala,1,66.0,1,74.0,0,85.0,3,170,300,580
1183,1,cipinang,1,2.0,0,11.0,0,91.0,1,120,80,330
1184,1,gedong,1,66.0,1,74.0,0,85.0,3,170,300,580
1185,1,cawang,1,66.0,1,74.0,0,85.0,3,170,300,580
1186,1,ciracas,1,66.0,1,74.0,0,85.0,3,170,300,580
1187,1,dukuh,0,0.0,1,83.0,0,96.0,0,90,75,400
1188,1,kayu manis,1,2.5,1,128.0,0,209.0,1,125,130,690
1189,1,kramatjati,0,0.9027937641236936,0,4.937428061443379,0,136.77430155896909,0,94,89,330
1190,1,dukuh,1,39.8,1,26.3,1,101.8,2,115,200,735
1191,1,bidara cina,1,9.5,1,24.5,1,93.5,1,105,90,330
1192,1,kayu manis,1,39.8,1,26.3,1,101.8,2,115,200,735
1193,1,dukuh,1,31.0,0,72.0,0,157.0,2,125,150,750
1194,1,pisangan baru,1,2.5,1,128.0,0,209.0,1,125,130,690
1195,1,jatinegara,1,2.5,1,128.0,0,209.0,1,125,130,690
1196,1,cipinang,0,0.0,0,0.5834803207084066,0,22.350088192425044,0,85,100,330
1197,1,pisangan baru,0,0.0,0,40.79517178842919,0,46.59034357685837,0,99,87,330
1198,1,jatinegara,1,2.5,1,128.0,0,209.0,1,125,130,690
1199,1,jati,1,50.0,1,26.0,0,53.0,0,165,230,660
1200,1,cakung timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1201,1,cawang,1,66.0,1,74.0,0,85.0,3,170,300,580
1202,1,cipinang muara,1,2.0,0,11.0,0,91.0,1,120,80,330
1203,1,cipinang cempedak,1,31.0,0,72.0,0,157.0,2,125,150,750
1204,1,kampung melayu,0,0.13412386580009072,0,8.396442603899592,0,136.96646903354997,0,90,81,330
1205,1,pinangranti,1,39.8,1,26.3,1,101.8,2,115,200,735
1206,1,penggilingan,1,2.5,1,128.0,0,209.0,1,125,130,690
1207,1,bambu apus,0,0.0,0,0.0,0,0.0,0,160,250,450
1208,1,pondok kelapa,1,9.5,1,24.5,1,93.5,1,105,90,330
1209,1,cililitan,1,60.15352756577682,0,75.94882414474105,0,83.8863862030051,2,165,286,557
1210,1,dukuh,1,66.0,1,74.0,0,85.0,3,170,300,580
1211,1,rawa bunga,1,31.0,0,72.0,0,157.0,2,125,150,750
1212,1,kramatjati,1,9.5,1,24.5,1,93.5,1,105,90,330
1213,1,gedong,0,0.0,0,0.0,0,83.0,0,90,140,330
1214,1,rawa terate,1,31.0,0,72.0,0,157.0,2,125,150,750
1215,1,kebon manggis,1,41.0,1,87.0,0,154.0,2,160,175,620
1216,1,cakung timur,0,0.0,0,0.0,0,20.0,0,80,60,330
1217,1,ciracas,1,39.8,1,26.3,1,101.8,2,115,200,735
1218,1,bidara cina,1,2.5,1,128.0,0,209.0,1,125,130,690
1219,1,cipinang melayu,1,8.5,1,38.5,0,61.0,1,135,139,420
1220,1,dukuh,0,0.0,0,9.0,0,137.0,0,90,80,330
1221,1,kampung melayu,1,9.122294508745519,0,6.093061198233162,0,140.8227799041519,1,104,108,330
1222,1,cipayung,1,41.0,1,87.0,0,154.0,2,160,175,620
1223,1,cililitan,1,54.49092062727982,0,77.83635979090673,0,82.80779440519616,2,161,272,536
1224,1,jatinegara,1,39.8,1,26.3,1,101.8,2,115,200,735
1225,1,cipinang muara,0,0.0,0,4.498337226460865,0,24.69900233587652,0,89,104,330
1226,1,cawang,1,2.5,1,128.0,0,209.0,1,125,130,690
1227,1,pisangan baru,1,31.0,0,72.0,0,157.0,2,125,150,750
1228,1,lubang buaya,1,2.0,0,11.0,0,91.0,1,120,80,330
1229,1,cipayung,0,0.0,0,2.8874313545306283,0,23.732458812718377,0,87,102,330
1230,1,pekayon,1,49.9,1,126.0,0,126.0,3,135,190,331
1231,1,pondok bambu,1,2.5,1,128.0,0,209.0,1,125,130,690
1232,1,bidara cina,0,0.0,0,0.0,0,0.0,0,160,250,450
1233,1,kramatjati,1,66.0,1,74.0,0,85.0,3,170,300,580
1234,1,cipinang,1,9.5,1,24.5,1,93.5,1,105,90,330
1235,1,kebon pala,1,41.0,1,87.0,0,154.0,2,160,175,620
1236,1,cipinang muara,1,39.8,1,26.3,1,101.8,2,115,200,735
1237,1,dukuh,1,14.34057899722522,0,8.501552642262547,0,11.500776321131273,1,101,89,420
1238,1,pulo gadung,1,2.5,1,128.0,0,209.0,1,125,130,690
1239,1,jatinegara,1,66.0,1,74.0,0,85.0,3,170,300,580
1240,1,duren sawit,1,39.8,1,26.3,1,101.8,2,115,200,735
1241,1,kampung tengah,0,0.24274176925312352,0,7.907662038360944,0,136.9393145576867,0,91,82,330
1242,1,ciracas,1,66.0,1,74.0,0,85.0,3,170,300,580
1243,1,pulo gadung,1,2.0,0,11.0,0,91.0,1,120,80,330
1244,1,kampung tengah,1,9.5,1,24.5,1,93.5,1,105,90,330
1245,1,cipinang cempedak,1,8.5,1,38.5,0,61.0,1,135,139,420
1246,1,duren sawit,1,2.0,0,11.0,0,91.0,1,120,80,330
1247,1,kayu putih,1,2.0,0,11.0,0,91.0,1,120,80,330
1248,1,cipinang melayu,1,66.0,1,74.0,0,85.0,3,170,300,580
1249,1,balekambang,0,0.0,0,9.0,0,137.0,0,90,80,330
1250,1,cawang,1,2.0,0,11.0,0,91.0,1,120,80,330
1251,1,makasar,1,2.0,0,11.0,0,91.0,1,120,80,330
1252,1,ciracas,0,0.0,0,9.0,0,137.0,0,90,80,330
1253,1,pisangan timur,1,2.0,0,11.0,0,91.0,1,120,80,330
1254,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1255,1,dukuh,1,66.0,1,74.0,0,85.0,3,170,300,580
1256,1,pekayon,1,39.8,1,26.3,1,101.8,2,115,200,735
1257,1,kebon pala,1,41.0,1,87.0,0,154.0,2,160,175,620
1258,1,cipinang melayu,0,0.0,1,83.0,0,96.0,0,90,75,400
1259,1,kampung tengah,1,41.0,1,87.0,0,154.0,2,160,175,620
1260,1,rambutan,1,2.5,1,128.0,0,209.0,1,125,130,690
1261,1,batu ampar,1,66.0,1,74.0,0,85.0,3,170,300,580
1262,1,bidara cina,1,31.0,0,72.0,0,157.0,2,125,150,750
1263,1,pekayon,1,2.0,0,0.0,0,136.5,1,100,100,330
1264,1,rambutan,1,9.5,1,24.5,1,93.5,1,105,90,330
1265,1,jatinegara,1,9.5,1,24.5,1,93.5,1,105,90,330
1266,1,cipinang,0,0.0,0,2.827541736614869,0,23.696525041968922,0,87,102,330
1267,1,rawa bunga,1,31.0,0,72.0,0,157.0,2,125,150,750
1268,1,dukuh,1,13.386411106882571,0,8.29708809433198,0,11.39854404716599,1,102,92,420
1269,1,duren sawit,1,66.0,1,74.0,0,85.0,3,170,300,580
1270,1,bidara cina,0,0.0,1,83.0,0,96.0,0,90,75,400
1271,1,cawang,0,0.0,0,79.0,0,232.0,0,120,205,340
1272,1,kampung melayu,1,66.0,1,74.0,0,85.0,3,170,300,580
1273,1,rawamangun,1,31.0,0,72.0,0,157.0,2,125,150,750
1274,1,kayu putih,1,39.8,1,26.3,1,101.8,2,115,200,735
1275,1,pondok bambu,1,2.5,1,128.0,0,209.0,1,125,130,690
1276,1,cawang,1,41.0,1,87.0,0,154.0,2,160,175,620
1277,1,cililitan,1,47.9214400770043,0,80.02618664099856,0,81.55646477657224,2,157,256,511
1278,1,pondok kelapa,1,9.5,1,24.5,1,93.5,1,105,90,330
1279,1,pinangranti,1,2.5,1,128.0,0,209.0,1,125,130,690
1280,1,cakung timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1281,1,bidara cina,1,66.0,1,74.0,0,85.0,3,170,300,580
1282,1,jati,1,9.5,1,24.5,1,93.5,1,105,90,330
1283,1,kayu putih,1,9.5,1,24.5,1,93.5,1,105,90,330
1284,1,kampung melayu,1,66.0,1,74.0,0,85.0,3,170,300,580
1285,1,jatinegara,0,0.0,0,9.0,0,137.0,0,90,80,330
1286,1,pekayon,1,2.5,1,128.0,0,209.0,1,125,130,690
1287,1,pisangan baru,1,31.0,0,72.0,0,157.0,2,125,150,750
1288,1,cawang,1,2.5,1,128.0,0,209.0,1,125,130,690
1289,1,dukuh,1,31.0,0,72.0,0,157.0,2,125,150,750
1290,1,kebon manggis,1,9.5,1,24.5,1,93.5,1,105,90,330
1291,1,cawang,0,0.0,0,2.0,0,2.0,0,75,90,330
1292,1,rawa terate,1,31.0,0,72.0,0,157.0,2,125,150,750
1293,1,kampung melayu,1,3.071765620931444,0,11.267941405232861,0,88.85646875813711,1,118,78,334
1294,1,jati,1,50.0,1,26.0,0,53.0,0,165,230,660
1295,1,pisangan baru,1,66.0,1,74.0,0,85.0,3,170,300,580
1296,1,cipinang melayu,0,5.006876937796261,0,6.675835917061682,0,34.51719234449065,0,76,91,330
1297,1,halim perdana kusuma,0,0.0,0,4.068395602529397,0,24.441037361517637,0,89,104,330
1298,1,makasar,1,66.0,1,74.0,0,85.0,3,170,300,580
1299,1,pisangan baru,1,8.5,1,38.5,0,61.0,1,135,139,420
1300,1,balekambang,1,8.5,1,38.5,0,61.0,1,135,139,420
1301,1,gedong,0,0.0,0,0.0,0,83.0,0,90,140,330
1302,1,cakung timur,1,66.0,1,74.0,0,85.0,3,170,300,580
1303,1,cipinang,1,50.0,1,26.0,0,53.0,0,165,230,660
1304,1,dukuh,1,39.8,1,26.3,1,101.8,2,115,200,735
1305,1,cipinang,1,9.5,1,24.5,1,93.5,1,105,90,330
1306,1,cipayung,0,0.0,1,83.0,0,96.0,0,90,75,400
1307,1,pulo gadung,0,0.0,0,39.359063150968474,0,43.71812630193694,0,102,88,330
1308,1,duren sawit,1,50.0,1,26.0,0,53.0,0,165,230,660
1309,1,susukan,1,2.5,1,128.0,0,209.0,1,125,130,690
1310,1,duren sawit,1,8.5,1,38.5,0,61.0,1,135,139,420
1311,1,kebon manggis,1,9.5,1,24.5,1,93.5,1,105,90,330
1312,1,malaka sari,1,2.5,1,128.0,0,209.0,1,125,130,690
1313,1,bambu apus,1,8.5,1,38.5,0,61.0,1,135,139,420
1314,1,kampung melayu,0,41.33046262226855,0,74.39483272008339,0,74.39483272008339,1,155,250,495
1315,1,cipayung,1,9.5,1,24.5,1,93.5,1,105,90,330
1316,1,cililitan,0,0.0,0,4.835766648782808,0,24.901459989269686,0,89,104,330
1317,1,kayu putih,1,9.5,1,24.5,1,93.5,1,105,90,330
1318,1,cipinang cempedak,0,0.0,1,83.0,0,96.0,0,90,75,400
1319,1,cipinang muara,0,0.0,0,0.0,0,83.0,0,90,140,330
1320,1,kramatjati,1,2.0,0,11.0,0,91.0,1,120,80,330
1321,1,rawa bunga,1,31.0,0,72.0,0,157.0,2,125,150,750
1322,1,pulo gadung,1,2.0,0,11.0,0,91.0,1,120,80,330
1323,1,batu ampar,1,8.5,1,38.5,0,61.0,1,135,139,420
1324,1,kampung tengah,1,41.0,1,87.0,0,154.0,2,160,175,620
1325,1,pondok kelapa,1,2.5,1,128.0,0,209.0,1,125,130,690
1326,1,cililitan,1,66.0,1,74.0,0,85.0,3,170,300,580
1327,1,rawa terate,1,31.0,0,72.0,0,157.0,2,125,150,750
1328,1,penggilingan,1,2.0,0,11.0,0,91.0,1,120,80,330
1329,1,batu ampar,0,20.654504460765587,0,37.17810802937806,0,37.17810802937806,0,157,250,472
1330,1,dukuh,0,0.0,1,83.0,0,96.0,0,90,75,400
1331,1,lubang buaya,1,2.0,0,11.0,0,91.0,1,120,80,330
1332,1,rambutan,1,2.5,1,128.0,0,209.0,1,125,130,690
1333,1,penggilingan,1,2.5,1,128.0,0,209.0,1,125,130,690
1334,1,bambu apus,1,9.5,1,24.5,1,93.5,1,105,90,330
1335,1,makasar,1,66.0,1,74.0,0,85.0,3,170,300,580
1336,1,kampung tengah,1,49.9,1,126.0,0,126.0,3,135,190,331
1337,1,pisangan timur,1,2.5,1,128.0,0,209.0,1,125,130,690
1338,1,kampung melayu,0,0.0,1,83.0,0,96.0,0,90,75,400
1339,1,cipayung,1,66.0,1,74.0,0,85.0,3,170,300,580
1340,1,gedong,1,50.0,1,26.0,0,53.0,0,165,230,660
1341,1,kampung melayu,1,10.250336181285268,0,7.625072038846843,0,11.06253601942342,1,103,98,420
1342,1,kampung tengah,0,0.0,1,83.0,0,96.0,0,90,75,400
1343,1,cipinang cempedak,0,3.4321389208610107,0,2.451527800615006,0,20.85595369304633,0,87,96,330
1344,1,lubang buaya,1,8.5,1,38.5,0,61.0,1,135,139,420
1345,1,rawa bunga,1,9.5,1,24.5,1,93.5,1,105,90,330
1346,1,kampung tengah,0,0.0,0,0.0,0,20.0,0,80,60,330
1347,1,cililitan,0,9.919397666959497,0,7.085284047828212,0,18.693534111013502,0,92,90,330
1348,1,kebon pala,1,31.0,0,72.0,0,157.0,2,125,150,750
1349,1,rambutan,1,9.5,1,24.5,1,93.5,1,105,90,330
1350,1,rambutan,1,9.5,1,24.5,1,93.5,1,105,90,330
1351,1,cililitan,0,0.0,0,0.0,0,20.0,0,80,60,330
1352,1,halim perdana kusuma,1,39.8,1,26.3,1,101.8,2,115,200,735
1353,1,kramatjati,1,66.0,1,74.0,0,85.0,3,170,300,580
1354,1,utan kayu selatan,1,2.5,1,128.0,0,209.0,1,125,130,690
1355,1,kebon manggis,1,31.0,0,72.0,0,157.0,2,125,150,750
1356,1,gedong,1,31.0,0,72.0,0,157.0,2,125,150,750
1357,1,pondok kelapa,1,9.5,1,24.5,1,93.5,1,105,90,330
1358,1,kayu putih,1,66.0,1,74.0,0,85.0,3,170,300,580
1359,1,cipinang,1,45.0,0,81.0,0,81.0,2,155,250,500
1360,1,pekayon,1,2.5,1,128.0,0,209.0,1,125,130,690
1361,1,penggilingan,1,39.8,1,26.3,1,101.8,2,115,200,735
1362,1,bidara cina,0,0.0,0,2.0,0,2.0,0,75,90,330
1363,1,pinangranti,0,1.1840310092703106,0,3.6718604582836023,0,136.70399224768244,0,95,91,330
1364,1,batu ampar,1,2.5,1,128.0,0,209.0,1,125,130,690
1365,1,pondok kelapa,1,31.0,0,72.0,0,157.0,2,125,150,750
1366,1,pulo gadung,1,39.8,1,26.3,1,101.8,2,115,200,735
1367,1,jati,1,39.8,1,26.3,1,101.8,2,115,200,735
1368,1,susukan,1,31.0,0,72.0,0,157.0,2,125,150,750
1369,1,rawa bunga,1,2.5,1,128.0,0,209.0,1,125,130,690
1370,1,pisangan baru,1,2.0,0,11.0,0,91.0,1,120,80,330
1371,1,cakung timur,1,63.636670132783564,0,74.78777662240547,0,84.54984193005401,2,168,294,570
1372,1,pisangan baru,1,2.5,1,128.0,0,209.0,1,125,130,690
1373,1,rambutan,1,9.5,1,24.5,1,93.5,1,105,90,330
1374,1,dukuh,1,66.0,1,74.0,0,85.0,3,170,300,580
1375,1,penggilingan,1,31.0,0,72.0,0,157.0,2,125,150,750
1376,1,bidara cina,1,31.0,0,72.0,0,157.0,2,125,150,750
1377,1,cipinang,1,50.0,1,26.0,0,53.0,0,165,230,660
1378,1,jati,0,0.0,0,5.0,0,25.0,0,90,105,330
1379,1,cipinang cempedak,1,2.5,1,128.0,0,209.0,1,125,130,690
1380,1,jatinegara,1,2.5,1,128.0,0,209.0,1,125,130,690
1381,1,dukuh,1,49.9,1,126.0,0,126.0,3,135,190,331
1382,1,bambu apus,1,41.0,1,87.0,0,154.0,2,160,175,620
1383,1,jatinegara,0,0.0,0,4.565374925248253,0,24.739224955148952,0,89,104,330
1384,1,rawa bunga,1,31.0,0,72.0,0,157.0,2,125,150,750
1385,1,lubang buaya,1,66.0,1,74.0,0,85.0,3,170,300,580
1386,1,kayu putih,1,2.5,1,128.0,0,209.0,1,125,130,690
1387,1,cipinang melayu,1,8.5,1,38.5,0,61.0,1,135,139,420
1388,1,kampung melayu,1,31.0,0,72.0,0,157.0,2,125,150,750
1389,1,pondok kelapa,1,39.8,1,26.3,1,101.8,2,115,200,735
1390,1,jati,1,9.5,1,24.5,1,93.5,1,105,90,330
1391,1,kampung melayu,0,0.0,0,7.681279893790883,0,25.89375996459696,0,91,103,330
1392,1,kramatjati,1,31.0,0,72.0,0,157.0,2,125,150,750
1393,1,cipinang cempedak,0,0.0,0,0.0,0,22.0,0,85,100,330
1394,1,cipinang cempedak,0,41.172855837990724,0,117.78004457686501,0,144.53862286919806,2,132,192,332
1395,1,duren sawit,1,66.0,1,74.0,0,85.0,3,170,300,580
1396,1,penggilingan,1,9.5,1,24.5,1,93.5,1,105,90,330
1397,1,cipinang,1,31.0,0,72.0,0,157.0,2,125,150,750
1398,1,kramatjati,1,2.5,1,128.0,0,209.0,1,125,130,690
1399,1,kebon manggis,1,66.0,1,74.0,0,85.0,3,170,300,580
1400,1,halim perdana kusuma,1,8.5,1,38.5,0,61.0,1,135,139,420
1401,1,pondok kelapa,1,2.5,1,128.0,0,209.0,1,125,130,690
1402,1,halim perdana kusuma,0,0.0,0,35.0,0,35.0,0,110,90,330
1403,1,pulo gadung,1,9.5,1,24.5,1,93.5,1,105,90,330
1404,1,ciracas,0,1.5595175495760616,0,1.9821710269077233,0,136.61012061260598,0,97,95,330
1405,1,cipinang cempedak,1,9.5,1,24.5,1,93.5,1,105,90,330
1406,1,batu ampar,0,0.0,0,2.0,0,2.0,0,75,90,330
1407,1,ciracas,1,66.0,1,74.0,0,85.0,3,170,300,580
1408,1,klender,1,66.0,1,74.0,0,85.0,3,170,300,580
1409,1,cakung timur,0,0.0,0,0.0,0,20.0,0,80,60,330
1410,1,kayu putih,1,9.5,1,24.5,1,93.5,1,105,90,330
1411,1,kampung melayu,1,8.5,1,38.5,0,61.0,1,135,139,420
1412,1,duren sawit,0,0.0,0,2.0,0,2.0,0,75,90,330
1413,1,kebon pala,1,2.0,0,11.0,0,91.0,1,120,80,330
1414,1,duren sawit,0,0.0,0,2.0127502179849026,0,23.20765013079094,0,87,102,330
1415,1,pisangan timur,1,66.0,1,74.0,0,85.0,3,170,300,580
1416,1,kayu manis,0,0.0,0,0.0,0,83.0,0,90,140,330
1417,1,cipayung,0,0.0,0,0.0,0,22.0,0,85,100,330
1418,1,cakung timur,0,0.2645524222506608,0,7.809514099872026,0,136.93386189443734,0,91,82,330
1419,1,cipayung,1,5.0,0,6.5,0,10.5,1,105,110,420
1420,1,lubang buaya,1,66.0,1,74.0,0,85.0,3,170,300,580
1421,1,kayu putih,1,2.0,0,0.0,0,136.5,1,100,100,330
1422,1,kebon pala,1,49.9,1,126.0,0,126.0,3,135,190,331
1423,1,kampung tengah,1,9.5,1,24.5,1,93.5,1,105,90,330
1424,1,kebon manggis,0,0.0,0,0.0,0,83.0,0,90,140,330
1425,1,kebon pala,1,2.5,1,128.0,0,209.0,1,125,130,690
1426,1,kampung melayu,1,39.8,1,26.3,1,101.8,2,115,200,735
1427,1,cipinang muara,1,39.8,1,26.3,1,101.8,2,115,200,735
1428,1,kramatjati,1,39.8,1,26.3,1,101.8,2,115,200,735
1429,1,bidara cina,1,41.0,1,87.0,0,154.0,2,160,175,620
1430,1,kayu manis,1,41.0,1,87.0,0,154.0,2,160,175,620
1431,1,utan kayu selatan,1,31.0,0,72.0,0,157.0,2,125,150,750
1432,1,pondok kelapa,1,2.0,0,11.0,0,91.0,1,120,80,330
1433,1,pondok bambu,1,2.0,0,11.0,0,91.0,1,120,80,330
1434,1,cipayung,0,0.0,0,0.0,0,22.0,0,85,100,330
1435,1,jati,1,2.0,0,11.0,0,91.0,1,120,80,330
1436,1,bambu apus,1,8.5,1,38.5,0,61.0,1,135,139,420
1437,1,ciracas,1,5.0,0,6.5,0,10.5,1,105,110,420
1438,1,cawang,1,31.0,0,72.0,0,157.0,2,125,150,750
1439,1,lubang buaya,1,66.0,1,74.0,0,85.0,3,170,300,580
1440,1,klender,0,0.0,0,41.551803482960736,0,48.103606965921465,0,98,87,330
1441,1,malaka sari,0,0.0,0,35.0,0,35.0,0,110,90,330
1442,1,dukuh,0,0.0,0,79.0,0,232.0,0,120,205,340
1443,1,kampung tengah,1,9.5,1,24.5,1,93.5,1,105,90,330
1444,1,cililitan,1,9.5,1,24.5,1,93.5,1,105,90,330
1445,1,jatinegara,1,39.8,1,26.3,1,101.8,2,115,200,735
1446,1,pulo gadung,1,8.5,1,38.5,0,61.0,1,135,139,420
1447,1,cipinang muara,1,5.961943488236223,0,3.3894083020749175,0,138.9046477818775,1,102,104,330
1448,1,cipinang cempedak,1,9.5,1,24.5,1,93.5,1,105,90,330
1449,1,kebon pala,1,8.5,1,38.5,0,61.0,1,135,139,420
1450,1,batu ampar,1,31.0,0,72.0,0,157.0,2,125,150,750
1451,1,batu ampar,1,66.0,1,74.0,0,85.0,3,170,300,580
1452,1,cipinang muara,1,66.0,1,74.0,0,85.0,3,170,300,580
1453,1,kampung tengah,1,2.5,1,128.0,0,209.0,1,125,130,690
1454,1,kampung melayu,1,66.0,1,74.0,0,85.0,3,170,300,580
1455,1,malaka sari,1,2.5,1,128.0,0,209.0,1,125,130,690
1456,1,dukuh,1,2.0,0,11.0,0,91.0,1,120,80,330
1457,1,penggilingan,1,2.5,1,128.0,0,209.0,1,125,130,690
1458,1,susukan,1,31.0,0,72.0,0,157.0,2,125,150,750
1459,1,susukan,1,31.0,0,72.0,0,157.0,2,125,150,750
1460,1,cipinang,1,9.5,1,24.5,1,93.5,1,105,90,330
1461,1,pondok kelapa,1,2.0,0,11.0,0,91.0,1,120,80,330
1462,1,malaka sari,1,66.0,1,74.0,0,85.0,3,170,300,580
1463,1,pekayon,1,2.0,0,11.0,0,91.0,1,120,80,330
1464,1,kayu manis,1,9.5,1,24.5,1,93.5,1,105,90,330
1465,1,rawa bunga,1,31.0,0,72.0,0,157.0,2,125,150,750
1466,1,ciracas,1,5.0,0,6.5,0,10.5,1,105,110,420
1467,1,rawa bunga,1,9.5,1,24.5,1,93.5,1,105,90,330
1468,1,pisangan timur,1,31.0,0,72.0,0,157.0,2,125,150,750
1469,1,cipinang,1,9.5,1,24.5,1,93.5,1,105,90,330
1470,1,ciracas,0,0.0,0,0.0,0,20.0,0,80,60,330
1471,1,kampung tengah,1,66.0,1,74.0,0,85.0,3,170,300,580
1472,1,batu ampar,1,9.5,1,24.5,1,93.5,1,105,90,330
1473,1,dukuh,0,0.0,1,83.0,0,96.0,0,90,75,400
1474,1,kebon manggis,1,66.0,1,74.0,0,85.0,3,170,300,580
1475,1,jatinegara,1,17.954659547434044,0,13.649072907631435,0,146.18346388717094,1,109,118,330
1476,1,pulo gadung,0,6.484793960932441,0,3.990642437496887,0,4.184811859436483,0,75,214,359
1477,1,susukan,0,0.0646012235858271,0,8.709294493863778,0,136.98384969410355,0,90,80,330
1478,1,pondok bambu,0,1.9894923628832302,0,0.047284367025464236,0,136.5026269092792,0,99,99,330
1479,1,duren sawit,1,2.0,0,11.0,0,91.0,1,120,80,330
1480,1,pinangranti,1,31.0,0,72.0,0,157.0,2,125,150,750
1481,1,penggilingan,0,0.0,0,0.0,0,83.0,0,90,140,330
1482,1,pondok bambu,1,66.0,1,74.0,0,85.0,3,170,300,580
1483,1,malaka sari,1,31.0,0,72.0,0,157.0,2,125,150,750
1484,1,cipayung,0,0.0,0,0.0,0,20.0,0,80,60,330
1485,1,cipinang cempedak,0,0.0,0,9.0,0,137.0,0,90,80,330
1486,1,cipinang cempedak,0,0.0,0,0.43352605931091803,0,22.26011563558655,0,85,100,330
1487,1,jati,1,66.0,1,74.0,0,85.0,3,170,300,580
1488,1,gedong,1,39.8,1,26.3,1,101.8,2,115,200,735
1489,1,cawang,1,31.0,0,72.0,0,157.0,2,125,150,750
1490,1,pulo gadung,1,31.0,0,72.0,0,157.0,2,125,150,750
1491,1,kayu putih,1,8.5,1,38.5,0,61.0,1,135,139,420
1492,1,pekayon,1,2.0,0,11.0,0,91.0,1,120,80,330
1493,1,balekambang,0,0.0,0,0.0,0,83.0,0,90,140,330
1494,1,cawang,1,45.0,0,81.0,0,81.0,2,155,250,500
1495,1,cipinang muara,1,45.70667016176567,0,88.7733717794224,0,116.6868431691665,2,162,253,500
1496,1,cipinang,1,8.5,1,38.5,0,61.0,1,135,139,420
1497,1,cakung timur,0,0.0,0,2.0,0,2.0,0,75,90,330
