Kejadian,KELURAHAN,KECAMATAN,LUAS WILAYAH,KETINGGIAN WILAYAH,RAIN_D-1,RAINFALL_D-1,RAIN_LAST3D,ARAINFALL_LAST3D,RAIN_LAST7D,RAINFALL_LAST7D,TEPS_OF_DAY,CIPINANG HULU,STATUS_CIPINANG HULU,SUNTER HULU,STATUS_SUNTER HULU,PULO GADUNG,STATUS_PULO GADUNG
TIDAK BANJIR,Batu Ampar,Kramatjati (Kramat Jati),2.55,29,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,BIDARA CINA,Jatinegara,1.26,19,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CAKUNG TIMUR,Cakung,9.81,4,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CAWANG,Kramatjati (Kramat Jati),1.79,21,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CILILITAN,Kramatjati (Kramat Jati),1.8,26,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPAYUNG,Cipayung,3.09,50,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG,Pulogadung (Pulo Gadung),1.54,10,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG CEMPEDAK,Jatinegara,1.67,18,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIPINANG MELAYU,Makasar,2.53,23,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,CIRACAS,Ciracas,9.93,44,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,DUKUH,Kramatjati (Kramat Jati),1.98,39,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,DUREN SAWIT,Duren Sawit,4.58,17,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,GEDONG,Pasar Rebo,2.85,32,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,HALIM PERDANA KUSUMA,Makasar,13.07,24,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,JATI,Pulogadung (Pulo Gadung),2.15,7,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,JATINEGARA,Cakung,6.6,11,NO,0,NO,0,NO,0,TIDAK HUJAN,90,NORMAL,60,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,0,NO,33,TIDAK HUJAN,95,NORMAL,80,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,0,NO,2.5,TIDAK HUJAN,80,NORMAL,70,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,0,NO,0,TIDAK HUJAN,75,NORMAL,50,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,YES,14,NO,12,NO,13,HUJAN RINGAN,110,NORMAL,70,NORMAL,370,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,0,NO,23.5,TIDAK HUJAN,75,NORMAL,50,NORMAL,400,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,33.5,NO,80,TIDAK HUJAN,90,NORMAL,100,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,NO,0,NO,0,NO,0,TIDAK HUJAN,80,NORMAL,55,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,YES,4,NO,0,NO,68.5,HUJAN RINGAN,90,NORMAL,90,NORMAL,330,NORMAL
TIDAK BANJIR,KAMPUNG MELAYU,Jatinegara,0.48,10,YES,1,NO,0,NO,0,HUJAN RINGAN,85,NORMAL,50,NORMAL,330,NORMAL
